User,Reaction Type,Reaction Date
70,Like,1588167720
4273,Comment,1588166977
707,Like,1588165339
3611,Comment,1588162907
2792,Like,1588163996
667,Comment,1588162121
634,Comment,1588167088
649,Emoticon,1588163740
1946,Comment,1588164739
8729,Like,1588167267
118,Comment,1588165650
658,Emoticon,1588163962
67,Comment,1588166738
4273,Emoticon,1588163658
703,Comment,1588165420
2141,Comment,1588164422
697,Like,1588166663
2650,Comment,1588164586
691,Like,1588167894
8642,Comment,1588165141
2792,Like,1588165247
1509,Comment,1588166060
5187,Like,1588164636
7815,Comment,1588168609
709,Comment,1588164988
737,Like,1588165739
650,Like,1588164132
733,Emoticon,1588163353
645,Comment,1588165297
673,Emoticon,1588164604
6572,Emoticon,1588165150
722,Like,1588167401
641,Emoticon,1588169636
65,Comment,1588163157
691,Emoticon,1588165243
2238,Emoticon,1588166551
6007,Emoticon,1588164624
7215,Like,1588165753
664,Comment,1588162058
808,Comment,1588166625
66,Comment,1588167898
639,Like,1588166875
655,Emoticon,1588164297
735,Like,1588166901
658,Emoticon,1588164765
635,Emoticon,1588162184
708,Comment,1588165522
713,Comment,1588166261
671,Emoticon,1588167424
1595,Emoticon,1588166872
1792,Comment,1588165373
726,Like,1588165045
3741,Comment,1588164754
2549,Comment,1588170148
465,Comment,1588165595
4915,Emoticon,1588166954
674,Like,1588167353
7215,Emoticon,1588165003
726,Emoticon,1588163445
5521,Like,1588164204
697,Comment,1588167210
2792,Emoticon,1588165130
6572,Like,1588167902
8647,Emoticon,1588165000
636,Emoticon,1588167407
4727,Like,1588165133
1792,Like,1588165891
682,Comment,1588164734
5164,Emoticon,1588163259
710,Comment,1588168027
673,Emoticon,1588165909
8592,Comment,1588164862
5187,Like,1588165086
7813,Emoticon,1588166573
690,Comment,1588163389
636,Emoticon,1588162608
8729,Emoticon,1588166452
3402,Comment,1588166150
725,Emoticon,1588160328
3753,Emoticon,1588167600
287,Comment,1588164201
5052,Comment,1588162468
4620,Comment,1588167390
4750,Emoticon,1588163223
685,Emoticon,1588167001
654,Emoticon,1588165392
711,Comment,1588167550
703,Like,1588164757
720,Emoticon,1588167087
657,Emoticon,1588163269
678,Comment,1588163566
5249,Emoticon,1588164585
2105,Comment,1588163003
709,Comment,1588164009
634,Like,1588167930
2650,Emoticon,1588160864
788,Emoticon,1588169209
2466,Like,1588163766
678,Like,1588168187
73,Comment,1588164264
5187,Comment,1588165500
6988,Like,1588164711
733,Comment,1588164883
4273,Emoticon,1588167405
678,Emoticon,1588166326
788,Like,1588163566
8647,Emoticon,1588161840
708,Comment,1588162288
1509,Emoticon,1588165375
5145,Comment,1588168302
634,Comment,1588166153
6204,Comment,1588165024
1440,Like,1588165552
2650,Comment,1588163877
6204,Like,1588168274
5164,Comment,1588164079
691,Like,1588167168
4742,Like,1588166508
5187,Comment,1588160698
636,Like,1588166110
833,Comment,1588163960
675,Emoticon,1588168356
649,Emoticon,1588168934
7190,Emoticon,1588165204
8160,Comment,1588166097
647,Comment,1588162559
2702,Emoticon,1588166258
688,Comment,1588166007
6011,Emoticon,1588164137
287,Like,1588164863
1616,Like,1588166768
8019,Like,1588164909
673,Comment,1588164434
69,Emoticon,1588165475
7190,Comment,1588166136
1887,Like,1588166902
702,Emoticon,1588162546
6890,Like,1588164186
4423,Like,1588167632
6715,Emoticon,1588165504
723,Comment,1588164955
7814,Comment,1588165695
764,Comment,1588165072
7811,Emoticon,1588163209
1074,Emoticon,1588167485
4727,Emoticon,1588161587
666,Like,1588165932
8727,Emoticon,1588167795
7215,Emoticon,1588167531
1074,Like,1588164207
7814,Emoticon,1588160259
3611,Like,1588164757
696,Emoticon,1588165156
722,Like,1588168219
808,Emoticon,1588165522
649,Emoticon,1588163921
7815,Comment,1588167505
1440,Emoticon,1588166350
17,Like,1588162415
670,Emoticon,1588167154
6572,Like,1588163752
7124,Emoticon,1588167098
2974,Comment,1588168431
638,Comment,1588165572
2096,Comment,1588164813
1887,Comment,1588164176
718,Like,1588164768
706,Like,1588164941
9139,Like,1588165490
2771,Emoticon,1588165027
676,Emoticon,1588162106
650,Emoticon,1588162327
654,Comment,1588161298
658,Like,1588167029
2096,Like,1588166613
4018,Comment,1588165868
287,Emoticon,1588162327
655,Emoticon,1588166945
5313,Like,1588166079
3808,Like,1588163055
1616,Like,1588163302
5679,Like,1588162488
697,Like,1588168092
71,Like,1588166144
7813,Comment,1588165175
665,Like,1588166610
722,Like,1588162897
4727,Like,1588164411
516,Like,1588166158
7508,Emoticon,1588165892
706,Comment,1588163730
654,Like,1588164717
678,Comment,1588164374
714,Emoticon,1588166275
4264,Comment,1588165900
6890,Like,1588166017
2400,Comment,1588166142
647,Like,1588162773
1946,Like,1588167804
788,Emoticon,1588166811
67,Comment,1588163326
7270,Emoticon,1588163512
2753,Like,1588167508
716,Emoticon,1588164560
5052,Comment,1588164834
674,Like,1588160978
1946,Emoticon,1588166353
7190,Emoticon,1588164417
709,Comment,1588165407
7738,Comment,1588167446
638,Comment,1588166091
699,Comment,1588167151
713,Emoticon,1588165325
671,Comment,1588163599
8592,Emoticon,1588162726
7045,Like,1588164431
673,Comment,1588165533
721,Like,1588167108
725,Emoticon,1588165485
7378,Like,1588169528
734,Like,1588164842
4395,Like,1588166256
7378,Like,1588171200
1616,Like,1588161962
662,Emoticon,1588165868
693,Emoticon,1588166760
7738,Comment,1588168611
635,Emoticon,1588166217
728,Like,1588168452
673,Comment,1588161437
7124,Like,1588164803
635,Like,1588163428
1792,Comment,1588164263
4727,Emoticon,1588166200
645,Like,1588160662
5521,Like,1588165805
8682,Comment,1588164941
2549,Comment,1588165417
4351,Comment,1588166956
1946,Like,1588163241
6071,Comment,1588164541
7508,Comment,1588163628
1074,Emoticon,1588164117
687,Emoticon,1588164731
17,Like,1588164824
650,Comment,1588166356
4423,Like,1588164594
731,Emoticon,1588170793
721,Emoticon,1588169693
635,Emoticon,1588164717
672,Comment,1588165301
642,Comment,1588164566
665,Comment,1588165208
706,Comment,1588167479
666,Emoticon,1588168773
650,Emoticon,1588162684
8948,Emoticon,1588161755
727,Like,1588164723
6204,Like,1588164815
653,Comment,1588166792
711,Emoticon,1588163858
729,Emoticon,1588164186
74,Comment,1588165416
2238,Emoticon,1588167764
3390,Like,1588163520
4351,Emoticon,1588165470
2771,Emoticon,1588165114
2930,Like,1588161793
678,Comment,1588163925
7508,Comment,1588166102
8729,Emoticon,1588166806
679,Comment,1588162890
833,Like,1588168900
9087,Like,1588166802
706,Like,1588162837
659,Emoticon,1588163954
677,Emoticon,1588164116
4915,Like,1588162720
635,Like,1588167456
649,Comment,1588165858
465,Emoticon,1588163057
715,Emoticon,1588164811
650,Comment,1588167571
2974,Comment,1588166808
650,Comment,1588167383
642,Emoticon,1588167101
643,Comment,1588163385
721,Emoticon,1588162382
3592,Comment,1588169589
669,Emoticon,1588164692
4750,Comment,1588167412
75,Emoticon,1588164638
65,Like,1588164410
1500,Like,1588164292
2753,Like,1588166866
6525,Like,1588164982
694,Comment,1588166661
725,Like,1588164541
4915,Comment,1588166115
4902,Comment,1588166727
8729,Emoticon,1588168194
4902,Emoticon,1588168409
671,Emoticon,1588162070
692,Emoticon,1588167572
642,Comment,1588167163
6572,Like,1588163679
634,Comment,1588162999
4742,Emoticon,1588167640
5837,Like,1588162374
1509,Comment,1588167962
653,Emoticon,1588165910
716,Emoticon,1588164202
3390,Comment,1588162956
699,Like,1588164221
2400,Like,1588166397
7190,Emoticon,1588163356
6011,Emoticon,1588162933
7045,Like,1588163672
4273,Like,1588164538
2650,Emoticon,1588162791
647,Emoticon,1588166240
4423,Emoticon,1588158089
668,Like,1588167875
7190,Like,1588165073
668,Comment,1588165422
705,Like,1588162860
4727,Emoticon,1588163733
5164,Emoticon,1588165174
694,Emoticon,1588165826
2753,Emoticon,1588165923
688,Emoticon,1588166650
653,Like,1588164032
708,Like,1588166854
7815,Like,1588169669
669,Like,1588163376
4915,Like,1588163368
646,Like,1588166940
678,Emoticon,1588164123
66,Like,1588166734
657,Comment,1588164638
1509,Comment,1588166693
4423,Emoticon,1588162478
7241,Comment,1588166924
642,Comment,1588163486
658,Like,1588163662
8642,Emoticon,1588162950
709,Like,1588166747
6572,Like,1588165243
6572,Comment,1588164817
3611,Comment,1588164920
672,Emoticon,1588165326
5249,Like,1588163917
287,Comment,1588166025
1931,Comment,1588165574
737,Emoticon,1588162906
732,Like,1588163634
6525,Like,1588168409
658,Like,1588164959
3390,Like,1588166291
654,Like,1588164455
2473,Emoticon,1588163796
17,Like,1588165913
660,Like,1588164372
3402,Comment,1588166064
3390,Like,1588164071
5187,Like,1588166167
67,Like,1588163562
720,Like,1588164471
724,Like,1588165387
7814,Comment,1588168269
715,Like,1588165878
71,Emoticon,1588165701
702,Like,1588164532
7045,Comment,1588165707
703,Comment,1588169197
5249,Like,1588165295
723,Like,1588164686
5313,Emoticon,1588168295
703,Emoticon,1588167880
6525,Like,1588167741
703,Comment,1588165857
727,Like,1588165639
6071,Comment,1588165382
7817,Like,1588166818
3558,Emoticon,1588163897
663,Emoticon,1588163529
692,Comment,1588163316
652,Like,1588166552
516,Like,1588163923
8682,Emoticon,1588165547
664,Emoticon,1588162816
711,Emoticon,1588162734
646,Like,1588166552
7950,Comment,1588164766
714,Comment,1588167223
5313,Comment,1588168343
651,Emoticon,1588165551
723,Comment,1588163290
8285,Comment,1588166658
679,Like,1588162110
3753,Comment,1588164166
653,Emoticon,1588165124
6572,Comment,1588164842
7812,Comment,1588167182
1074,Like,1588160722
1595,Like,1588165099
4750,Like,1588166678
713,Like,1588166243
3402,Comment,1588166879
4273,Like,1588164743
642,Emoticon,1588162694
731,Like,1588163518
7814,Comment,1588162928
4727,Emoticon,1588163706
5521,Like,1588168197
730,Emoticon,1588166037
713,Emoticon,1588162955
3611,Like,1588165689
66,Like,1588159702
118,Like,1588166391
678,Comment,1588166266
118,Like,1588164869
808,Emoticon,1588162724
3592,Emoticon,1588161528
703,Emoticon,1588167282
736,Like,1588168673
678,Comment,1588165548
638,Like,1588163376
689,Comment,1588166847
7124,Comment,1588164753
1946,Comment,1588163521
662,Comment,1588165627
691,Emoticon,1588167726
718,Emoticon,1588163552
73,Like,1588164952
677,Emoticon,1588164970
6944,Emoticon,1588167142
7815,Comment,1588166411
663,Like,1588164739
1500,Comment,1588167566
715,Like,1588165192
734,Comment,1588167508
686,Comment,1588166963
733,Comment,1588165867
660,Emoticon,1588165859
2792,Like,1588163724
657,Emoticon,1588166100
287,Emoticon,1588165957
6715,Comment,1588165836
690,Comment,1588167015
8019,Emoticon,1588165004
3808,Like,1588167603
689,Emoticon,1588164673
1603,Like,1588165377
1518,Like,1588166020
717,Emoticon,1588166137
3402,Like,1588162069
701,Like,1588169667
287,Like,1588163964
679,Like,1588164634
5837,Like,1588166168
71,Emoticon,1588166174
674,Like,1588164988
7821,Like,1588162762
649,Comment,1588166447
72,Like,1588164398
3753,Comment,1588164849
719,Like,1588165724
6525,Emoticon,1588164149
4727,Like,1588168996
651,Like,1588169273
684,Like,1588163960
7810,Emoticon,1588163211
655,Emoticon,1588166501
703,Emoticon,1588162673
4727,Like,1588163111
3611,Emoticon,1588164261
65,Like,1588162618
658,Like,1588167829
7190,Like,1588164383
693,Like,1588164199
2473,Like,1588167626
657,Like,1588167965
1509,Comment,1588163597
3741,Comment,1588166321
1946,Emoticon,1588164751
7817,Like,1588166890
650,Emoticon,1588165920
1167,Emoticon,1588167075
637,Like,1588165924
4902,Emoticon,1588162068
6988,Comment,1588167713
69,Like,1588166299
724,Emoticon,1588169770
4742,Like,1588167164
638,Emoticon,1588163239
657,Comment,1588162218
640,Emoticon,1588165924
1440,Emoticon,1588164142
648,Comment,1588167889
9087,Like,1588165061
6572,Like,1588163847
4740,Emoticon,1588166711
5921,Like,1588166501
2974,Emoticon,1588167072
1500,Like,1588171854
5921,Comment,1588161259
7817,Comment,1588165289
693,Comment,1588166408
7810,Like,1588165732
6204,Like,1588167287
8285,Comment,1588164297
8222,Like,1588163179
701,Like,1588164813
6944,Comment,1588164101
5679,Like,1588165195
5052,Like,1588167715
2400,Comment,1588165404
73,Emoticon,1588165303
8222,Emoticon,1588164581
8592,Emoticon,1588163438
689,Emoticon,1588163752
5313,Comment,1588164629
74,Like,1588162355
690,Like,1588166433
9087,Comment,1588166526
4902,Emoticon,1588161775
3558,Comment,1588164581
7738,Emoticon,1588165799
693,Like,1588167315
698,Emoticon,1588165251
7124,Like,1588164450
8642,Emoticon,1588166795
684,Comment,1588164905
4902,Comment,1588164037
6011,Like,1588163325
2812,Emoticon,1588167572
722,Emoticon,1588166237
685,Comment,1588164082
698,Comment,1588168103
642,Emoticon,1588165261
2473,Emoticon,1588166530
688,Like,1588162937
698,Comment,1588161015
4018,Comment,1588168260
669,Emoticon,1588163190
683,Emoticon,1588167412
1509,Comment,1588165211
2473,Like,1588163999
2650,Emoticon,1588166385
655,Emoticon,1588163688
675,Comment,1588165188
73,Emoticon,1588166357
654,Comment,1588165919
2812,Like,1588167705
66,Like,1588163588
693,Emoticon,1588166070
684,Like,1588168679
1931,Like,1588163268
3808,Emoticon,1588166443
8682,Like,1588164353
661,Emoticon,1588166843
4727,Emoticon,1588163259
6071,Comment,1588165339
8160,Comment,1588162824
662,Emoticon,1588164739
4351,Like,1588165510
7950,Comment,1588167154
6011,Emoticon,1588164882
2702,Like,1588165030
686,Emoticon,1588166055
1500,Emoticon,1588164928
7810,Like,1588165016
7215,Emoticon,1588166904
7508,Like,1588163440
684,Emoticon,1588167707
693,Comment,1588164388
653,Emoticon,1588165969
1887,Emoticon,1588165636
722,Comment,1588166580
5313,Like,1588161988
7378,Emoticon,1588162009
6525,Emoticon,1588164182
7045,Like,1588163376
634,Comment,1588167612
724,Like,1588164956
688,Comment,1588163737
646,Like,1588165661
72,Comment,1588165825
2702,Like,1588165046
8948,Comment,1588166770
5145,Like,1588167458
5249,Emoticon,1588164373
1167,Like,1588164951
642,Emoticon,1588164323
69,Emoticon,1588163750
691,Comment,1588167897
661,Like,1588166217
2473,Comment,1588161900
1616,Comment,1588166416
5052,Like,1588166291
720,Emoticon,1588167508
685,Emoticon,1588166803
4750,Comment,1588167866
4727,Emoticon,1588163360
664,Comment,1588166165
668,Emoticon,1588165868
640,Emoticon,1588165400
719,Comment,1588164241
661,Emoticon,1588168199
6988,Like,1588166958
642,Like,1588167598
736,Comment,1588164481
2812,Emoticon,1588168603
684,Like,1588162257
764,Comment,1588164670
2963,Comment,1588163118
668,Comment,1588165492
730,Like,1588164929
69,Comment,1588169443
3808,Like,1588163601
65,Comment,1588167509
7270,Comment,1588168842
1440,Emoticon,1588166661
6525,Emoticon,1588162753
698,Like,1588161728
7814,Like,1588166354
73,Comment,1588166667
8592,Emoticon,1588163257
7814,Like,1588162797
4423,Emoticon,1588167314
415,Comment,1588166960
724,Comment,1588163900
3592,Comment,1588165600
717,Comment,1588163695
7812,Like,1588167264
5249,Emoticon,1588164272
4620,Comment,1588166180
6007,Comment,1588168749
687,Comment,1588167270
726,Like,1588168857
5837,Comment,1588163144
8285,Comment,1588164137
704,Emoticon,1588163453
690,Emoticon,1588166464
4273,Emoticon,1588165661
2473,Emoticon,1588166174
673,Comment,1588164878
5521,Emoticon,1588163851
683,Emoticon,1588162185
4018,Comment,1588166421
679,Emoticon,1588166538
717,Comment,1588168279
4273,Like,1588163813
714,Emoticon,1588162341
808,Like,1588165264
7190,Like,1588163215
5013,Emoticon,1588166707
677,Comment,1588164982
1167,Comment,1588163763
700,Comment,1588161955
8222,Like,1588164673
5249,Like,1588166878
2105,Emoticon,1588165457
734,Like,1588167923
685,Emoticon,1588167241
5921,Like,1588165646
635,Emoticon,1588162981
71,Comment,1588164650
3402,Like,1588160614
6525,Comment,1588166581
653,Comment,1588168064
1518,Comment,1588166213
7241,Comment,1588163551
735,Emoticon,1588161850
5521,Comment,1588166246
655,Comment,1588168396
689,Like,1588164341
641,Like,1588165858
3611,Emoticon,1588166587
8592,Like,1588165256
677,Like,1588164783
7677,Like,1588165925
666,Comment,1588166136
5313,Comment,1588165889
661,Emoticon,1588164079
725,Emoticon,1588162226
7677,Comment,1588164482
3402,Like,1588162843
7677,Emoticon,1588162972
6988,Comment,1588166669
723,Like,1588165363
707,Like,1588165742
71,Like,1588165581
9087,Comment,1588168906
642,Like,1588165715
4351,Like,1588164398
680,Emoticon,1588163616
8222,Emoticon,1588161789
5837,Like,1588165420
732,Like,1588165754
2957,Like,1588166216
4915,Emoticon,1588165388
2753,Comment,1588166322
2974,Emoticon,1588162022
7190,Comment,1588168400
694,Emoticon,1588162513
7815,Comment,1588163417
688,Like,1588168534
680,Comment,1588164040
699,Comment,1588167934
4740,Emoticon,1588168738
6007,Like,1588163659
8285,Like,1588165276
7815,Like,1588164744
718,Like,1588163250
7241,Emoticon,1588166683
7241,Like,1588161932
3753,Emoticon,1588161503
66,Like,1588162109
652,Like,1588166517
697,Like,1588167193
671,Like,1588168637
4591,Comment,1588163847
679,Emoticon,1588168495
788,Like,1588166400
652,Emoticon,1588164131
687,Like,1588167158
696,Emoticon,1588164368
8019,Like,1588166191
732,Emoticon,1588168172
2549,Like,1588166741
415,Like,1588163326
6071,Like,1588165656
3558,Emoticon,1588164142
1887,Emoticon,1588164413
725,Emoticon,1588165322
690,Emoticon,1588167587
7815,Like,1588163714
1074,Comment,1588163559
8727,Like,1588165958
1887,Comment,1588166678
714,Comment,1588162735
660,Emoticon,1588165027
730,Comment,1588166812
694,Emoticon,1588166296
732,Like,1588163282
651,Comment,1588165852
655,Emoticon,1588163709
72,Emoticon,1588164059
635,Like,1588166785
516,Like,1588164278
7604,Emoticon,1588164864
720,Like,1588166359
715,Comment,1588166475
681,Emoticon,1588164274
650,Comment,1588168608
7814,Emoticon,1588162929
1518,Like,1588163402
6890,Like,1588166136
674,Comment,1588163851
3611,Emoticon,1588165881
2096,Emoticon,1588161402
676,Like,1588167261
2549,Comment,1588164940
4160,Emoticon,1588168013
7950,Like,1588163251
724,Like,1588160832
668,Like,1588167417
75,Like,1588163064
668,Like,1588167593
674,Emoticon,1588162742
654,Comment,1588165123
465,Emoticon,1588164821
671,Comment,1588163994
662,Comment,1588162812
4742,Emoticon,1588164253
731,Comment,1588164904
646,Emoticon,1588165860
3592,Comment,1588166545
6007,Comment,1588163070
669,Emoticon,1588165000
4591,Emoticon,1588167016
696,Like,1588166103
689,Emoticon,1588165539
2963,Emoticon,1588167514
656,Like,1588165289
4742,Like,1588162498
74,Like,1588162557
636,Comment,1588168070
73,Emoticon,1588167056
643,Comment,1588168501
2753,Like,1588162683
